REF_DATE,City,Age group,Gender,VALUE
2018,Québec,65 years and over,Femme,31800.0
2018,Montréal,15 to 24 years,Homme,14700.0
2018,Montréal,15 to 24 years,Femme,13100.0
2018,Montréal,25 to 34 years,Homme,51400.0
2018,Montréal,25 to 34 years,Femme,38700.0
2018,Montréal,35 to 44 years,Homme,67100.0
2018,Montréal,35 to 44 years,Femme,52800.0
2018,Montréal,45 to 54 years,Homme,67100.0
2018,Montréal,45 to 54 years,Femme,57900.0
2018,Montréal,55 to 64 years,Homme,61700.0
2018,Montréal,55 to 64 years,Femme,41200.0
2018,Montréal,65 years and over,Homme,43000.0
2018,Montréal,65 years and over,Femme,28000.0
2018,Ottawa,15 to 24 years,Homme,15900.0
2018,Ottawa,15 to 24 years,Femme,12600.0
2018,Ottawa,25 to 34 years,Homme,56400.0
2018,Ottawa,25 to 34 years,Femme,52700.0
2018,Ottawa,35 to 44 years,Homme,82500.0
2018,Ottawa,35 to 44 years,Femme,77600.0
2018,Ottawa,45 to 54 years,Homme,92000.0
2018,Ottawa,45 to 54 years,Femme,59500.0
2018,Ottawa,55 to 64 years,Homme,74300.0
2018,Ottawa,55 to 64 years,Femme,54700.0
2018,Ottawa,65 years and over,Homme,60700.0
2018,Ottawa,65 years and over,Femme,37000.0
2018,Toronto,15 to 24 years,Homme,13100.0
2018,Toronto,15 to 24 years,Femme,13500.0
2018,Toronto,25 to 34 years,Homme,49500.0
2018,Toronto,25 to 34 years,Femme,41700.0
2018,Toronto,35 to 44 years,Homme,70400.0
2018,Toronto,35 to 44 years,Femme,51000.0
2018,Toronto,45 to 54 years,Homme,70400.0
2018,Toronto,45 to 54 years,Femme,48000.0
2018,Toronto,55 to 64 years,Homme,62100.0
2018,Toronto,55 to 64 years,Femme,45200.0
2018,Toronto,65 years and over,Homme,41200.0
2018,Toronto,65 years and over,Femme,29100.0
2018,Winnipeg,15 to 24 years,Homme,15000.0
2018,Winnipeg,15 to 24 years,Femme,14700.0
2018,Winnipeg,25 to 34 years,Homme,49100.0
2018,Winnipeg,25 to 34 years,Femme,38200.0
2018,Winnipeg,35 to 44 years,Homme,68900.0
2018,Winnipeg,35 to 44 years,Femme,49800.0
2018,Winnipeg,45 to 54 years,Homme,71400.0
2018,Winnipeg,45 to 54 years,Femme,53300.0
2018,Winnipeg,55 to 64 years,Homme,63900.0
2018,Winnipeg,55 to 64 years,Femme,50000.0
2018,Winnipeg,65 years and over,Homme,46900.0
2018,Winnipeg,65 years and over,Femme,31400.0
2018,Calgary,15 to 24 years,Homme,18400.0
2018,Calgary,15 to 24 years,Femme,15100.0
2018,Calgary,25 to 34 years,Homme,58800.0
2018,Calgary,25 to 34 years,Femme,50500.0
2018,Calgary,35 to 44 years,Homme,79400.0
2018,Calgary,35 to 44 years,Femme,62000.0
2018,Calgary,45 to 54 years,Homme,91900.0
2018,Calgary,45 to 54 years,Femme,51400.0
2018,Calgary,55 to 64 years,Homme,57000.0
2018,Calgary,55 to 64 years,Femme,47100.0
2018,Calgary,65 years and over,Homme,54400.0
2018,Calgary,65 years and over,Femme,35400.0
2018,Edmonton,15 to 24 years,Homme,18500.0
2018,Edmonton,15 to 24 years,Femme,15100.0
2018,Edmonton,25 to 34 years,Homme,76200.0
2018,Edmonton,25 to 34 years,Femme,45900.0
2018,Edmonton,35 to 44 years,Homme,93100.0
2018,Edmonton,35 to 44 years,Femme,64300.0
2018,Edmonton,45 to 54 years,Homme,99200.0
2018,Edmonton,45 to 54 years,Femme,59900.0
2018,Edmonton,55 to 64 years,Homme,60000.0
2018,Edmonton,55 to 64 years,Femme,46300.0
2018,Edmonton,65 years and over,Homme,49100.0
2018,Edmonton,65 years and over,Femme,34300.0
2018,Vancouver,15 to 24 years,Homme,12200.0
2018,Vancouver,15 to 24 years,Femme,15800.0
2018,Vancouver,25 to 34 years,Homme,53500.0
2018,Vancouver,25 to 34 years,Femme,41200.0
2018,Vancouver,35 to 44 years,Homme,72700.0
2018,Vancouver,35 to 44 years,Femme,52300.0
2018,Vancouver,45 to 54 years,Homme,72700.0
2018,Vancouver,45 to 54 years,Femme,55800.0
2018,Vancouver,55 to 64 years,Homme,60300.0
2018,Vancouver,55 to 64 years,Femme,41000.0
2018,Vancouver,65 years and over,Homme,45200.0
2018,Vancouver,65 years and over,Femme,31600.0
2019,Québec,15 to 24 years,Homme,16900.0
2019,Québec,15 to 24 years,Femme,18100.0
2019,Québec,25 to 34 years,Homme,67900.0
2019,Québec,25 to 34 years,Femme,56900.0
2019,Québec,35 to 44 years,Homme,74100.0
2019,Québec,35 to 44 years,Femme,59000.0
2019,Québec,45 to 54 years,Homme,74700.0
2019,Québec,45 to 54 years,Femme,63700.0
2019,Québec,55 to 64 years,Homme,64000.0
2019,Québec,55 to 64 years,Femme,39500.0
2019,Québec,65 years and over,Homme,46800.0
2019,Québec,65 years and over,Femme,30200.0
2019,Montréal,15 to 24 years,Homme,14100.0
2019,Montréal,15 to 24 years,Femme,17700.0
2019,Montréal,25 to 34 years,Homme,47900.0
2019,Montréal,25 to 34 years,Femme,50200.0
2019,Montréal,35 to 44 years,Homme,74100.0
2019,Montréal,35 to 44 years,Femme,58200.0
2019,Montréal,45 to 54 years,Homme,80400.0
2019,Montréal,45 to 54 years,Femme,55700.0
2019,Montréal,55 to 64 years,Homme,53500.0
2019,Montréal,55 to 64 years,Femme,39400.0
2019,Montréal,65 years and over,Homme,37500.0
2019,Montréal,65 years and over,Femme,27400.0
2019,Ottawa,15 to 24 years,Homme,17300.0
2019,Ottawa,15 to 24 years,Femme,14400.0
2019,Ottawa,25 to 34 years,Homme,63500.0
2019,Ottawa,25 to 34 years,Femme,48400.0
2019,Ottawa,35 to 44 years,Homme,77700.0
2019,Ottawa,35 to 44 years,Femme,76500.0
2019,Ottawa,45 to 54 years,Homme,72300.0
2019,Ottawa,45 to 54 years,Femme,75400.0
2019,Ottawa,55 to 64 years,Homme,66900.0
2019,Ottawa,55 to 64 years,Femme,61500.0
2019,Ottawa,65 years and over,Homme,53500.0
2019,Ottawa,65 years and over,Femme,37000.0
2019,Toronto,15 to 24 years,Homme,11700.0
2019,Toronto,15 to 24 years,Femme,11700.0
2019,Toronto,25 to 34 years,Homme,49000.0
2019,Toronto,25 to 34 years,Femme,45000.0
2019,Toronto,35 to 44 years,Homme,76700.0
2019,Toronto,35 to 44 years,Femme,49200.0
2019,Toronto,45 to 54 years,Homme,80600.0
2019,Toronto,45 to 54 years,Femme,54000.0
2019,Toronto,55 to 64 years,Homme,61300.0
2019,Toronto,55 to 64 years,Femme,43300.0
2019,Toronto,65 years and over,Homme,36400.0
2019,Toronto,65 years and over,Femme,28200.0
2019,Winnipeg,15 to 24 years,Homme,14100.0
2019,Winnipeg,15 to 24 years,Femme,14500.0
2019,Winnipeg,25 to 34 years,Homme,50700.0
2019,Winnipeg,25 to 34 years,Femme,39800.0
2019,Winnipeg,35 to 44 years,Homme,57000.0
2019,Winnipeg,35 to 44 years,Femme,47300.0
2019,Winnipeg,45 to 54 years,Homme,66100.0
2019,Winnipeg,45 to 54 years,Femme,60100.0
2019,Winnipeg,55 to 64 years,Homme,69400.0
2019,Winnipeg,55 to 64 years,Femme,50000.0
2019,Winnipeg,65 years and over,Homme,45600.0
2019,Winnipeg,65 years and over,Femme,35500.0
2019,Calgary,15 to 24 years,Homme,18200.0
2019,Calgary,15 to 24 years,Femme,13300.0
2019,Calgary,25 to 34 years,Homme,80900.0
2019,Calgary,25 to 34 years,Femme,53700.0
2019,Calgary,35 to 44 years,Homme,72800.0
2019,Calgary,35 to 44 years,Femme,58800.0
2019,Calgary,45 to 54 years,Homme,78600.0
2019,Calgary,45 to 54 years,Femme,65800.0
2019,Calgary,55 to 64 years,Homme,76100.0
2019,Calgary,55 to 64 years,Femme,44300.0
2019,Calgary,65 years and over,Homme,40400.0
2019,Calgary,65 years and over,Femme,37600.0
2019,Edmonton,15 to 24 years,Homme,14700.0
2019,Edmonton,15 to 24 years,Femme,12300.0
2019,Edmonton,25 to 34 years,Homme,58600.0
2019,Edmonton,25 to 34 years,Femme,51100.0
2019,Edmonton,35 to 44 years,Homme,78000.0
2019,Edmonton,35 to 44 years,Femme,57200.0
2019,Edmonton,45 to 54 years,Homme,95800.0
2019,Edmonton,45 to 54 years,Femme,70900.0
2019,Edmonton,55 to 64 years,Homme,74500.0
2019,Edmonton,55 to 64 years,Femme,36200.0
2019,Edmonton,65 years and over,Homme,47800.0
2019,Edmonton,65 years and over,Femme,37400.0
2019,Vancouver,15 to 24 years,Homme,14500.0
2019,Vancouver,15 to 24 years,Femme,14600.0
2019,Vancouver,25 to 34 years,Homme,56800.0
2019,Vancouver,25 to 34 years,Femme,46700.0
2019,Vancouver,35 to 44 years,Homme,72200.0
2019,Vancouver,35 to 44 years,Femme,55800.0
2019,Vancouver,45 to 54 years,Homme,72100.0
2019,Vancouver,45 to 54 years,Femme,49700.0
2019,Vancouver,55 to 64 years,Homme,60700.0
2019,Vancouver,55 to 64 years,Femme,43200.0
2019,Vancouver,65 years and over,Homme,43400.0
2019,Vancouver,65 years and over,Femme,28400.0
2020,Québec,15 to 24 years,Homme,21100.0
2020,Québec,15 to 24 years,Femme,22900.0
2020,Québec,25 to 34 years,Homme,64400.0
2020,Québec,25 to 34 years,Femme,57400.0
2020,Québec,35 to 44 years,Homme,73800.0
2020,Québec,35 to 44 years,Femme,68900.0
2020,Québec,45 to 54 years,Homme,82100.0
2020,Québec,45 to 54 years,Femme,62500.0
2020,Québec,55 to 64 years,Homme,61600.0
2020,Québec,55 to 64 years,Femme,46700.0
2020,Québec,65 years and over,Homme,50600.0
2020,Québec,65 years and over,Femme,36600.0
2020,Montréal,15 to 24 years,Homme,23100.0
2020,Montréal,15 to 24 years,Femme,20400.0
2020,Montréal,25 to 34 years,Homme,52000.0
2020,Montréal,25 to 34 years,Femme,45700.0
2020,Montréal,35 to 44 years,Homme,63000.0
2020,Montréal,35 to 44 years,Femme,58600.0
2020,Montréal,45 to 54 years,Homme,68300.0
2020,Montréal,45 to 54 years,Femme,55600.0
2020,Montréal,55 to 64 years,Homme,60600.0
2020,Montréal,55 to 64 years,Femme,45200.0
2020,Montréal,65 years and over,Homme,45900.0
2020,Montréal,65 years and over,Femme,29400.0
2020,Ottawa,15 to 24 years,Homme,22600.0
2020,Ottawa,15 to 24 years,Femme,23500.0
2020,Ottawa,25 to 34 years,Homme,66300.0
2020,Ottawa,25 to 34 years,Femme,55700.0
2020,Ottawa,35 to 44 years,Homme,87700.0
2020,Ottawa,35 to 44 years,Femme,76700.0
2020,Ottawa,45 to 54 years,Homme,103100.0
2020,Ottawa,45 to 54 years,Femme,68500.0
2020,Ottawa,55 to 64 years,Homme,76600.0
2020,Ottawa,55 to 64 years,Femme,58800.0
2020,Ottawa,65 years and over,Homme,59600.0
2020,Ottawa,65 years and over,Femme,42800.0
2020,Toronto,15 to 24 years,Homme,21000.0
2020,Toronto,15 to 24 years,Femme,19900.0
2020,Toronto,25 to 34 years,Homme,50400.0
2020,Toronto,25 to 34 years,Femme,48600.0
2020,Toronto,35 to 44 years,Homme,68600.0
2020,Toronto,35 to 44 years,Femme,60300.0
2020,Toronto,45 to 54 years,Homme,69400.0
2020,Toronto,45 to 54 years,Femme,51900.0
2020,Toronto,55 to 64 years,Homme,61300.0
2020,Toronto,55 to 64 years,Femme,41500.0
2020,Toronto,65 years and over,Homme,39100.0
2020,Toronto,65 years and over,Femme,31300.0
2020,Winnipeg,15 to 24 years,Homme,22100.0
2020,Winnipeg,15 to 24 years,Femme,19200.0
2020,Winnipeg,25 to 34 years,Homme,50800.0
2020,Winnipeg,25 to 34 years,Femme,45300.0
2020,Winnipeg,35 to 44 years,Homme,70200.0
2020,Winnipeg,35 to 44 years,Femme,55100.0
2020,Winnipeg,45 to 54 years,Homme,73000.0
2020,Winnipeg,45 to 54 years,Femme,57200.0
2020,Winnipeg,55 to 64 years,Homme,59900.0
2020,Winnipeg,55 to 64 years,Femme,45600.0
2020,Winnipeg,65 years and over,Homme,52200.0
2020,Winnipeg,65 years and over,Femme,37500.0
2020,Calgary,15 to 24 years,Homme,27400.0
2020,Calgary,15 to 24 years,Femme,20600.0
2020,Calgary,25 to 34 years,Homme,59000.0
2020,Calgary,25 to 34 years,Femme,42800.0
2020,Calgary,35 to 44 years,Homme,86700.0
2020,Calgary,35 to 44 years,Femme,62000.0
2020,Calgary,45 to 54 years,Homme,80100.0
2020,Calgary,45 to 54 years,Femme,55000.0
2020,Calgary,55 to 64 years,Homme,59300.0
2020,Calgary,55 to 64 years,Femme,47700.0
2020,Calgary,65 years and over,Homme,51600.0
2020,Calgary,65 years and over,Femme,32200.0
2020,Edmonton,15 to 24 years,Homme,16000.0
2020,Edmonton,15 to 24 years,Femme,22300.0
2020,Edmonton,25 to 34 years,Homme,61200.0
2020,Edmonton,25 to 34 years,Femme,44800.0
2020,Edmonton,35 to 44 years,Homme,85500.0
2020,Edmonton,35 to 44 years,Femme,50500.0
2020,Edmonton,45 to 54 years,Homme,67500.0
2020,Edmonton,45 to 54 years,Femme,56700.0
2020,Edmonton,55 to 64 years,Homme,83300.0
2020,Edmonton,55 to 64 years,Femme,55400.0
2020,Edmonton,65 years and over,Homme,54500.0
2020,Edmonton,65 years and over,Femme,37200.0
2020,Vancouver,15 to 24 years,Homme,26000.0
2020,Vancouver,15 to 24 years,Femme,17300.0
2020,Vancouver,25 to 34 years,Homme,56600.0
2020,Vancouver,25 to 34 years,Femme,46600.0
2020,Vancouver,35 to 44 years,Homme,79200.0
2020,Vancouver,35 to 44 years,Femme,52600.0
2020,Vancouver,45 to 54 years,Homme,74900.0
2020,Vancouver,45 to 54 years,Femme,54700.0
2020,Vancouver,55 to 64 years,Homme,55200.0
2020,Vancouver,55 to 64 years,Femme,38900.0
2020,Vancouver,65 years and over,Homme,49800.0
2020,Vancouver,65 years and over,Femme,33500.0
2021,Québec,15 to 24 years,Homme,17600.0
2021,Québec,15 to 24 years,Femme,23000.0
2021,Québec,25 to 34 years,Homme,58700.0
2021,Québec,25 to 34 years,Femme,57200.0
2021,Québec,35 to 44 years,Homme,76600.0
2021,Québec,35 to 44 years,Femme,72700.0
2021,Québec,45 to 54 years,Homme,82000.0
2021,Québec,45 to 54 years,Femme,63900.0
2021,Québec,55 to 64 years,Homme,64500.0
2021,Québec,55 to 64 years,Femme,53000.0
2021,Québec,65 years and over,Homme,48800.0
2021,Québec,65 years and over,Femme,32200.0
2021,Montréal,15 to 24 years,Homme,15500.0
2021,Montréal,15 to 24 years,Femme,19900.0
2021,Montréal,25 to 34 years,Homme,55100.0
2021,Montréal,25 to 34 years,Femme,53100.0
2021,Montréal,35 to 44 years,Homme,77900.0
2021,Montréal,35 to 44 years,Femme,59400.0
2021,Montréal,45 to 54 years,Homme,68500.0
2021,Montréal,45 to 54 years,Femme,56500.0
2021,Montréal,55 to 64 years,Homme,61300.0
2021,Montréal,55 to 64 years,Femme,47500.0
2021,Montréal,65 years and over,Homme,44000.0
2021,Montréal,65 years and over,Femme,30900.0
2021,Ottawa,15 to 24 years,Homme,23700.0
2021,Ottawa,15 to 24 years,Femme,17100.0
2021,Ottawa,25 to 34 years,Homme,59500.0
2021,Ottawa,25 to 34 years,Femme,59300.0
2021,Ottawa,35 to 44 years,Homme,78600.0
2021,Ottawa,35 to 44 years,Femme,71800.0
2021,Ottawa,45 to 54 years,Homme,94800.0
2021,Ottawa,45 to 54 years,Femme,68900.0
2021,Ottawa,55 to 64 years,Homme,79100.0
2021,Ottawa,55 to 64 years,Femme,56000.0
2021,Ottawa,65 years and over,Homme,57900.0
2021,Ottawa,65 years and over,Femme,39000.0
2021,Toronto,15 to 24 years,Homme,15900.0
2021,Toronto,15 to 24 years,Femme,18000.0
2021,Toronto,25 to 34 years,Homme,49400.0
2021,Toronto,25 to 34 years,Femme,50000.0
2021,Toronto,35 to 44 years,Homme,71100.0
2021,Toronto,35 to 44 years,Femme,57300.0
2021,Toronto,45 to 54 years,Homme,70900.0
2021,Toronto,45 to 54 years,Femme,51100.0
2021,Toronto,55 to 64 years,Homme,60000.0
2021,Toronto,55 to 64 years,Femme,41900.0
2021,Toronto,65 years and over,Homme,41400.0
2021,Toronto,65 years and over,Femme,30900.0
2021,Winnipeg,15 to 24 years,Homme,18100.0
2021,Winnipeg,15 to 24 years,Femme,16200.0
2021,Winnipeg,25 to 34 years,Homme,54500.0
2021,Winnipeg,25 to 34 years,Femme,43300.0
2021,Winnipeg,35 to 44 years,Homme,69700.0
2021,Winnipeg,35 to 44 years,Femme,54200.0
2021,Winnipeg,45 to 54 years,Homme,70000.0
2021,Winnipeg,45 to 54 years,Femme,57000.0
2021,Winnipeg,55 to 64 years,Homme,58000.0
2021,Winnipeg,55 to 64 years,Femme,42900.0
2021,Winnipeg,65 years and over,Homme,48400.0
2021,Winnipeg,65 years and over,Femme,33400.0
2021,Calgary,15 to 24 years,Homme,18800.0
2021,Calgary,15 to 24 years,Femme,21000.0
2021,Calgary,25 to 34 years,Homme,57200.0
2021,Calgary,25 to 34 years,Femme,44400.0
2021,Calgary,35 to 44 years,Homme,81800.0
2021,Calgary,35 to 44 years,Femme,48800.0
2021,Calgary,45 to 54 years,Homme,71600.0
2021,Calgary,45 to 54 years,Femme,57600.0
2021,Calgary,55 to 64 years,Homme,71700.0
2021,Calgary,55 to 64 years,Femme,51600.0
2021,Calgary,65 years and over,Homme,43300.0
2021,Calgary,65 years and over,Femme,36500.0
2021,Edmonton,15 to 24 years,Homme,21800.0
2021,Edmonton,15 to 24 years,Femme,20400.0
2021,Edmonton,25 to 34 years,Homme,55000.0
2021,Edmonton,25 to 34 years,Femme,47900.0
2021,Edmonton,35 to 44 years,Homme,83200.0
2021,Edmonton,35 to 44 years,Femme,52300.0
2021,Edmonton,45 to 54 years,Homme,90800.0
2021,Edmonton,45 to 54 years,Femme,78200.0
2021,Edmonton,55 to 64 years,Homme,64600.0
2021,Edmonton,55 to 64 years,Femme,47700.0
2021,Edmonton,65 years and over,Homme,53700.0
2021,Edmonton,65 years and over,Femme,36400.0
2021,Vancouver,15 to 24 years,Homme,18200.0
2021,Vancouver,15 to 24 years,Femme,20400.0
2021,Vancouver,25 to 34 years,Homme,59000.0
2021,Vancouver,25 to 34 years,Femme,49100.0
2021,Vancouver,35 to 44 years,Homme,79600.0
2021,Vancouver,35 to 44 years,Femme,59700.0
2021,Vancouver,45 to 54 years,Homme,81900.0
2021,Vancouver,45 to 54 years,Femme,48500.0
2021,Vancouver,55 to 64 years,Homme,53500.0
2021,Vancouver,55 to 64 years,Femme,42900.0
2021,Vancouver,65 years and over,Homme,45000.0
2021,Vancouver,65 years and over,Femme,32700.0
2022,Québec,15 to 24 years,Homme,15600.0
2022,Québec,15 to 24 years,Femme,19100.0
2022,Québec,25 to 34 years,Homme,63300.0
2022,Québec,25 to 34 years,Femme,57800.0
2022,Québec,35 to 44 years,Homme,74800.0
2022,Québec,35 to 44 years,Femme,73500.0
2022,Québec,45 to 54 years,Homme,86400.0
2022,Québec,45 to 54 years,Femme,78700.0
2022,Québec,55 to 64 years,Homme,66500.0
2022,Québec,55 to 64 years,Femme,50600.0
2022,Québec,65 years and over,Homme,48300.0
2022,Québec,65 years and over,Femme,34400.0
2022,Montréal,15 to 24 years,Homme,16500.0
2022,Montréal,15 to 24 years,Femme,16800.0
2022,Montréal,25 to 34 years,Homme,55500.0
2022,Montréal,25 to 34 years,Femme,52000.0
2022,Montréal,35 to 44 years,Homme,71400.0
2022,Montréal,35 to 44 years,Femme,58400.0
2022,Montréal,45 to 54 years,Homme,74900.0
2022,Montréal,45 to 54 years,Femme,62300.0
2022,Montréal,55 to 64 years,Homme,59700.0
2022,Montréal,55 to 64 years,Femme,42500.0
2022,Montréal,65 years and over,Homme,41000.0
2022,Montréal,65 years and over,Femme,32100.0
2022,Ottawa,15 to 24 years,Homme,15600.0
2022,Ottawa,15 to 24 years,Femme,18000.0
2022,Ottawa,25 to 34 years,Homme,58100.0
2022,Ottawa,25 to 34 years,Femme,53300.0
2022,Ottawa,35 to 44 years,Homme,79300.0
2022,Ottawa,35 to 44 years,Femme,65200.0
2022,Ottawa,45 to 54 years,Homme,91500.0
2022,Ottawa,45 to 54 years,Femme,71700.0
2022,Ottawa,55 to 64 years,Homme,71600.0
2022,Ottawa,55 to 64 years,Femme,47600.0
2022,Ottawa,65 years and over,Homme,57000.0
2022,Ottawa,65 years and over,Femme,39800.0
2022,Toronto,15 to 24 years,Homme,14700.0
2022,Toronto,15 to 24 years,Femme,15900.0
2022,Toronto,25 to 34 years,Homme,51600.0
2022,Toronto,25 to 34 years,Femme,47300.0
2022,Toronto,35 to 44 years,Homme,70700.0
2022,Toronto,35 to 44 years,Femme,55500.0
2022,Toronto,45 to 54 years,Homme,73400.0
2022,Toronto,45 to 54 years,Femme,52300.0
2022,Toronto,55 to 64 years,Homme,61600.0
2022,Toronto,55 to 64 years,Femme,44200.0
2022,Toronto,65 years and over,Homme,43100.0
2022,Toronto,65 years and over,Femme,32200.0
2022,Winnipeg,15 to 24 years,Homme,15200.0
2022,Winnipeg,15 to 24 years,Femme,17200.0
2022,Winnipeg,25 to 34 years,Homme,48900.0
2022,Winnipeg,25 to 34 years,Femme,43500.0
2022,Winnipeg,35 to 44 years,Homme,62500.0
2022,Winnipeg,35 to 44 years,Femme,51500.0
2022,Winnipeg,45 to 54 years,Homme,70300.0
2022,Winnipeg,45 to 54 years,Femme,57100.0
2022,Winnipeg,55 to 64 years,Homme,61100.0
2022,Winnipeg,55 to 64 years,Femme,44400.0
2022,Winnipeg,65 years and over,Homme,47100.0
2022,Winnipeg,65 years and over,Femme,34300.0
2022,Calgary,15 to 24 years,Homme,18400.0
2022,Calgary,15 to 24 years,Femme,16000.0
2022,Calgary,25 to 34 years,Homme,66200.0
2022,Calgary,25 to 34 years,Femme,49200.0
2022,Calgary,35 to 44 years,Homme,83700.0
2022,Calgary,35 to 44 years,Femme,58400.0
2022,Calgary,45 to 54 years,Homme,89100.0
2022,Calgary,45 to 54 years,Femme,57500.0
2022,Calgary,55 to 64 years,Homme,56600.0
2022,Calgary,55 to 64 years,Femme,49900.0
2022,Calgary,65 years and over,Homme,48000.0
2022,Calgary,65 years and over,Femme,31500.0
2022,Edmonton,15 to 24 years,Homme,19300.0
2022,Edmonton,15 to 24 years,Femme,18700.0
2022,Edmonton,25 to 34 years,Homme,58000.0
2022,Edmonton,25 to 34 years,Femme,46600.0
2022,Edmonton,35 to 44 years,Homme,80200.0
2022,Edmonton,35 to 44 years,Femme,52200.0
2022,Edmonton,45 to 54 years,Homme,84600.0
2022,Edmonton,45 to 54 years,Femme,56700.0
2022,Edmonton,55 to 64 years,Homme,71200.0
2022,Edmonton,55 to 64 years,Femme,51400.0
2022,Edmonton,65 years and over,Homme,49500.0
2022,Edmonton,65 years and over,Femme,36100.0
2022,Vancouver,15 to 24 years,Homme,17900.0
2022,Vancouver,15 to 24 years,Femme,15400.0
2022,Vancouver,25 to 34 years,Homme,57300.0
2022,Vancouver,25 to 34 years,Femme,47900.0
2022,Vancouver,35 to 44 years,Homme,76500.0
2022,Vancouver,35 to 44 years,Femme,57100.0
2022,Vancouver,45 to 54 years,Homme,71700.0
2022,Vancouver,45 to 54 years,Femme,54300.0
2022,Vancouver,55 to 64 years,Homme,69400.0
2022,Vancouver,55 to 64 years,Femme,47000.0
2022,Vancouver,65 years and over,Homme,39200.0
2022,Vancouver,65 years and over,Femme,31200.0
2023,Québec,15 to 24 years,Homme,16300.0
2023,Québec,15 to 24 years,Femme,16300.0
2023,Québec,25 to 34 years,Homme,59000.0
2023,Québec,25 to 34 years,Femme,53200.0
2023,Québec,35 to 44 years,Homme,81500.0
2023,Québec,35 to 44 years,Femme,70200.0
2023,Québec,45 to 54 years,Homme,77000.0
2023,Québec,45 to 54 years,Femme,68000.0
2023,Québec,55 to 64 years,Homme,65600.0
2023,Québec,55 to 64 years,Femme,47400.0
2023,Québec,65 years and over,Homme,50000.0
2023,Québec,65 years and over,Femme,36700.0
2023,Montréal,15 to 24 years,Homme,15700.0
2023,Montréal,15 to 24 years,Femme,14200.0
2023,Montréal,25 to 34 years,Homme,52700.0
2023,Montréal,25 to 34 years,Femme,49100.0
2023,Montréal,35 to 44 years,Homme,65200.0
2023,Montréal,35 to 44 years,Femme,61900.0
2023,Montréal,45 to 54 years,Homme,72600.0
2023,Montréal,45 to 54 years,Femme,62700.0
2023,Montréal,55 to 64 years,Homme,59700.0
2023,Montréal,55 to 64 years,Femme,46900.0
2023,Montréal,65 years and over,Homme,42500.0
2023,Montréal,65 years and over,Femme,31900.0
2023,Ottawa,15 to 24 years,Homme,17500.0
2023,Ottawa,15 to 24 years,Femme,15600.0
2023,Ottawa,25 to 34 years,Homme,63600.0
2023,Ottawa,25 to 34 years,Femme,60000.0
2023,Ottawa,35 to 44 years,Homme,80900.0
2023,Ottawa,35 to 44 years,Femme,69700.0
2023,Ottawa,45 to 54 years,Homme,93400.0
2023,Ottawa,45 to 54 years,Femme,71100.0
2023,Ottawa,55 to 64 years,Homme,73400.0
2023,Ottawa,55 to 64 years,Femme,57700.0
2023,Ottawa,65 years and over,Homme,57300.0
2023,Ottawa,65 years and over,Femme,42400.0
2023,Toronto,15 to 24 years,Homme,14200.0
2023,Toronto,15 to 24 years,Femme,15600.0
2023,Toronto,25 to 34 years,Homme,50900.0
2023,Toronto,25 to 34 years,Femme,46600.0
2023,Toronto,35 to 44 years,Homme,72000.0
2023,Toronto,35 to 44 years,Femme,53400.0
2023,Toronto,45 to 54 years,Homme,69900.0
2023,Toronto,45 to 54 years,Femme,56300.0
2023,Toronto,55 to 64 years,Homme,59700.0
2023,Toronto,55 to 64 years,Femme,44800.0
2023,Toronto,65 years and over,Homme,46800.0
2023,Toronto,65 years and over,Femme,34700.0
2023,Winnipeg,15 to 24 years,Homme,16300.0
2023,Winnipeg,15 to 24 years,Femme,15100.0
2023,Winnipeg,25 to 34 years,Homme,52400.0
2023,Winnipeg,25 to 34 years,Femme,41500.0
2023,Winnipeg,35 to 44 years,Homme,64500.0
2023,Winnipeg,35 to 44 years,Femme,53400.0
2023,Winnipeg,45 to 54 years,Homme,69000.0
2023,Winnipeg,45 to 54 years,Femme,55800.0
2023,Winnipeg,55 to 64 years,Homme,59900.0
2023,Winnipeg,55 to 64 years,Femme,45300.0
2023,Winnipeg,65 years and over,Homme,49900.0
2023,Winnipeg,65 years and over,Femme,35700.0
2023,Calgary,15 to 24 years,Homme,17500.0
2023,Calgary,15 to 24 years,Femme,16700.0
2023,Calgary,25 to 34 years,Homme,55400.0
2023,Calgary,25 to 34 years,Femme,42700.0
2023,Calgary,35 to 44 years,Homme,73200.0
2023,Calgary,35 to 44 years,Femme,57500.0
2023,Calgary,45 to 54 years,Homme,78400.0
2023,Calgary,45 to 54 years,Femme,57100.0
2023,Calgary,55 to 64 years,Homme,64300.0
2023,Calgary,55 to 64 years,Femme,39700.0
2023,Calgary,65 years and over,Homme,46600.0
2023,Calgary,65 years and over,Femme,33800.0
2023,Edmonton,15 to 24 years,Homme,13500.0
2023,Edmonton,15 to 24 years,Femme,18700.0
2023,Edmonton,25 to 34 years,Homme,57900.0
2023,Edmonton,25 to 34 years,Femme,45600.0
2023,Edmonton,35 to 44 years,Homme,85000.0
2023,Edmonton,35 to 44 years,Femme,56300.0
2023,Edmonton,45 to 54 years,Homme,94800.0
2023,Edmonton,45 to 54 years,Femme,52800.0
2023,Edmonton,55 to 64 years,Homme,75400.0
2023,Edmonton,55 to 64 years,Femme,43500.0
2023,Edmonton,65 years and over,Homme,56400.0
2023,Edmonton,65 years and over,Femme,40000.0
2023,Vancouver,15 to 24 years,Homme,15400.0
2023,Vancouver,15 to 24 years,Femme,14500.0
